squad_country,squad_country_code,squad_shirt_number,squad_position,squad_player_name,squad_first_names,squad_last_names,squad_name_on_shirt,squad_date_of_birth,squad_club,squad_height_cm,rating_source,rating_ea_id,rating_rank,rating_player_name,rating_first_name,rating_last_name,rating_common_name,rating_gender,rating_nationality,rating_team,rating_league,rating_position,rating_position_label,rating_overall,rating_pac,rating_sho,rating_pas,rating_dri,rating_def,rating_phy,rating_height_cm,rating_weight_kg,rating_birthdate,rating_skill_moves,rating_weak_foot,rating_preferred_foot_id,rating_player_name_norm,rating_first_last_norm,rating_common_name_norm,rating_match_name_norm,rating_nationality_norm,match_score
Switzerland,SUI,16,FW,FASSNACHT Christian,Christian Andreas,FASSNACHT,FASSNACHT,11/11/1993,BSC Young Boys (SUI),185,EA,234913,4029,Christian Fassnacht,Christian,Fassnacht,,Men's Football,Switzerland,BSC Young Boys,Brack Super League,RM,Right Midfielder,72,76,67,68,72,36,69,185,77,11/11/1993 12:00:00 AM,3,3,1,christian fassnacht,christian fassnacht,,christian fassnacht,switzerland,100
Switzerland,SUI,17,FW,VARGAS Ruben,Ruben Estephan,VARGAS MARTINEZ,VARGAS,05/08/1998,Sevilla FC (ESP),179,EA,238581,2036,Ruben Vargas,Ruben,Vargas,,Men's Football,Switzerland,Sevilla FC,LALIGA EA SPORTS,LM,Left Midfielder,75,84,70,69,78,54,64,177,70,8/5/1998 12:00:00 AM,4,4,1,ruben vargas,ruben vargas,,ruben vargas,switzerland,100
Switzerland,SUI,18,DF,COEMERT Eray,Eray Ervin,CÖMERT,CÖMERT,04/02/1998,Valencia CF (ESP),183,EA,233885,4121,Eray Cömert,Eray,Cömert,,Men's Football,Switzerland,Valencia CF,LALIGA EA SPORTS,CB,Center Back,72,66,49,61,55,72,76,183,80,2/4/1998 12:00:00 AM,2,4,1,eray comert,eray comert,,eray comert,switzerland,100
Switzerland,SUI,19,FW,OKAFOR Noah,Noah Arinzechukwu,OKAFOR,OKAFOR,24/05/2000,Leeds United FC (ENG),185,EA,242530,1749,Noah Okafor,Noah,Okafor,,Men's Football,Switzerland,Leeds United,Premier League,ST,Striker,76,86,76,71,80,31,69,185,85,5/24/2000 12:00:00 AM,4,4,1,noah okafor,noah okafor,,noah okafor,switzerland,100
Switzerland,SUI,20,MF,AEBISCHER Michel,Michel,AEBISCHER,AEBISCHER,06/01/1997,Pisa SC (ITA),183,EA,236898,2449,Michel Aebischer,Michel,Aebischer,,Men's Football,Switzerland,Pisa,Serie A Enilive,CM,Center Midfielder,74,66,67,72,75,74,70,183,78,1/6/1997 12:00:00 AM,3,4,1,michel aebischer,michel aebischer,,michel aebischer,switzerland,100
Switzerland,SUI,21,GK,KELLER Marvin,Marvin,KELLER,KELLER,03/07/2002,BSC Young Boys (SUI),189,EA,256726,3891,Marvin Keller,Marvin,Keller,,Men's Football,Switzerland,BSC Young Boys,Brack Super League,GK,Goalkeeper,72,73,70,70,74,38,73,189,87,7/3/2002 12:00:00 AM,1,3,1,marvin keller,marvin keller,,marvin keller,switzerland,100
Switzerland,SUI,22,MF,RIEDER Fabian,Fabian,RIEDER,RIEDER,16/02/2002,FC Augsburg (GER),181,EA,259306,2688,Fabian Rieder,Fabian,Rieder,,Men's Football,Switzerland,FC Augsburg,Bundesliga,CAM,Center Attacking Midfielder,74,74,69,71,75,51,62,179,74,2/16/2002 12:00:00 AM,3,3,2,fabian rieder,fabian rieder,,fabian rieder,switzerland,100
Switzerland,SUI,23,FW,AMDOUNI Zeki,Mohamed Zeki,AMDOUNI,AMDOUNI,04/12/2000,Burnley FC (ENG),183,EA,262642,2136,Zeki Amdouni,Zeki,Amdouni,,Men's Football,Switzerland,Burnley,Premier League,ST,Striker,75,71,76,69,76,46,70,185,79,12/4/2000 12:00:00 AM,3,4,1,zeki amdouni,zeki amdouni,,zeki amdouni,switzerland,100
Switzerland,SUI,24,DF,AMENDA Aurele,Aurèle Florian,AMENDA,AMENDA,31/07/2003,Eintracht Frankfurt (GER),194,EA,270846,5081,Aurèle Amenda,Aurèle,Amenda,,Men's Football,Switzerland,Frankfurt,Bundesliga,CB,Center Back,71,68,27,51,48,69,75,194,90,7/31/2003 12:00:00 AM,2,3,1,aurele amenda,aurele amenda,,aurele amenda,switzerland,100
Switzerland,SUI,25,DF,JAQUEZ Luca,Luca Antony,JAQUEZ,JAQUEZ,02/06/2003,VfB Stuttgart (GER),187,EA,266685,6820,Luca Jaquez,Luca,Jaquez,,Men's Football,Switzerland,VfB Stuttgart,Bundesliga,CB,Center Back,69,64,42,52,62,68,71,187,80,6/2/2003 12:00:00 AM,2,3,1,luca jaquez,luca jaquez,,luca jaquez,switzerland,100
Switzerland,SUI,26,FW,ITTEN Cedric,Cedric Jan,ITTEN,ITTEN,27/12/1996,Fortuna Düsseldorf (GER),190,EA,233139,5599,Cedric Itten,Cedric,Itten,,Men's Football,Switzerland,Düsseldorf,Bundesliga 2,ST,Striker,70,68,71,61,66,36,79,190,84,12/27/1996 12:00:00 AM,3,3,1,cedric itten,cedric itten,,cedric itten,switzerland,100
Tunisia,TUN,2,DF,ABDI Ali,Ali,ELABDI,ABDI,20/12/1993,OGC Nice (FRA),177,EA,252711,1603,Ali Abdi,Ali,Abdi,,Men's Football,Tunisia,OGC Nice,Ligue 1 McDonald's,LB,Left Back,76,86,62,70,73,69,75,183,73,12/20/1993 12:00:00 AM,3,3,2,ali abdi,ali abdi,,ali abdi,tunisia,100
Tunisia,TUN,3,DF,TALBI Montassar,Montassar Omar,TALBI,TALBI,26/05/1998,FC Lorient (FRA),190,EA,245410,3586,Montassar Talbi,Montassar,Talbi,,Men's Football,Tunisia,FC Lorient,Ligue 1 McDonald's,CB,Center Back,73,56,30,42,57,73,76,190,81,5/26/1998 12:00:00 AM,2,3,1,montassar talbi,montassar talbi,,montassar talbi,tunisia,100
Tunisia,TUN,6,DF,BRONN Dylan,Dylan Daniel Mahmoud,BRONN,BRONN,19/06/1995,Servette FC (SUI),186,EA,235565,7220,Dylan Bronn,Dylan,Bronn,,Men's Football,Tunisia,Servette FC,Brack Super League,CB,Center Back,68,60,61,64,61,68,76,185,76,6/19/1995 12:00:00 AM,2,3,1,dylan bronn,dylan bronn,,dylan bronn,tunisia,100
Tunisia,TUN,7,FW,ACHOURI Elias,Mohamed Elyes,ACHOURI,ACHOURI,10/02/1999,FC København (DEN),187,EA,263672,4136,Elias Achouri,Elias,Achouri,,Men's Football,Tunisia,F.C. København,3F Superliga,LM,Left Midfielder,72,85,64,65,74,32,58,177,70,2/10/1999 12:00:00 AM,4,4,1,elias achouri,elias achouri,,elias achouri,tunisia,100
Tunisia,TUN,8,FW,SAAD Elias,Elias,SAAD,SAAD,27/12/1999,Hannover 96 (GER),185,EA,274000,4165,Elias Saad,Elias,Saad,,Men's Football,Tunisia,FC Augsburg,Bundesliga,LW,Left Wing,72,74,67,67,77,31,59,185,72,12/27/1999 12:00:00 AM,5,3,1,elias saad,elias saad,,elias saad,tunisia,100
Tunisia,TUN,10,MF,MEJBRI Hannibal,Hannibal,MEJBRI,MEJBRI,21/01/2003,Burnley FC (ENG),177,EA,258171,2386,Hannibal,Hannibal,Mejbri,Hannibal,Men's Football,Tunisia,Burnley,Premier League,CM,Center Midfielder,74,76,63,73,76,68,82,182,70,1/21/2003 12:00:00 AM,3,3,1,hannibal,hannibal mejbri,hannibal,hannibal,tunisia,100
Tunisia,TUN,11,MF,GHARBI Ismael,Ismael Seifallah,GHARBI,GHARBI,10/04/2004,FC Augsburg (GER),180,EA,263194,3371,Ismaël Gharbi,Ismaël,Gharbi,,Men's Football,Tunisia,FC Augsburg,Bundesliga,LM,Left Midfielder,73,78,67,69,79,41,56,173,66,4/10/2004 12:00:00 AM,3,4,1,ismael gharbi,ismael gharbi,,ismael gharbi,tunisia,100
Tunisia,TUN,12,DF,BEN OUANES Mortadha,Ahmed Mortadha,BEN OUANES,BEN OUANES,02/07/1994,Kasımpaşa SK (TUR),188,EA,263432,6154,Mortadha Ben Ouanes,Mortadha,Ben Ouanes,,Men's Football,Tunisia,Kasımpaşa,Trendyol Süper Lig,LB,Left Back,69,72,60,68,68,66,65,182,75,7/2/1994 12:00:00 AM,3,3,2,mortadha ben ouanes,mortadha ben ouanes,,mortadha ben ouanes,tunisia,100
Tunisia,TUN,15,MF,HADJ MAHMOUD Mohamed,Mohamed,BELHADJ MAHMOUD,BELHADJ MAHMOUD,24/04/2000,FC Lugano (SUI),179,EA,264705,8282,Mohamed Belhadj Mahmoud,Mohamed Belhadj,Mahmoud,,Men's Football,Tunisia,FC Lugano,Brack Super League,CDM,Center Defensive Midfielder,67,67,58,63,66,64,70,179,78,4/24/2000 12:00:00 AM,3,2,1,mohamed belhadj mahmoud,mohamed belhadj mahmoud,,mohamed belhadj mahmoud,tunisia,100
Tunisia,TUN,17,MF,SKHIRI Ellyes,Ellyes Joris,SKHIRI,SKHIRI,10/05/1995,Eintracht Frankfurt (GER),185,EA,225126,635,Ellyes Skhiri,Ellyes,Skhiri,,Men's Football,Tunisia,Frankfurt,Bundesliga,CDM,Center Defensive Midfielder,80,64,73,74,75,80,74,185,74,5/10/1995 12:00:00 AM,3,3,1,ellyes skhiri,ellyes skhiri,,ellyes skhiri,tunisia,100
Tunisia,TUN,20,DF,VALERY Yan,Yan,VALERY,VALERY,22/02/1999,BSC Young Boys (SUI),181,EA,236316,4708,Yan Valery,Yan,Valery,,Men's Football,Tunisia,Sheffield Wed,EFL Championship,RB,Right Back,71,62,52,63,68,70,74,185,85,2/22/1999 12:00:00 AM,3,2,1,yan valery,yan valery,,yan valery,tunisia,100
Tunisia,TUN,23,DF,NEFFATI Moutaz,Moutaz,NEFFATI,NEFFATI,04/09/2004,IFK Norrköping FK (SWE),182,EA,279056,12611,Moutaz Neffati,Moutaz,Neffati,,Men's Football,Tunisia,IFK Norrköping,Allsvenskan,RB,Right Back,63,68,53,58,61,59,57,180,74,9/4/2004 12:00:00 AM,3,3,1,moutaz neffati,moutaz neffati,,moutaz neffati,tunisia,100
Tunisia,TUN,25,MF,SLIMANE Anis,Anis,BEN SLIMANE,SLIMANE,16/03/2001,Norwich City FC (ENG),188,EA,255210,8271,Anis Slimane,Anis,Slimane,,Men's Football,Tunisia,Norwich,EFL Championship,CM,Center Midfielder,67,65,61,62,68,58,75,188,86,3/16/2001 12:00:00 AM,3,4,1,anis slimane,anis slimane,,anis slimane,tunisia,100
Tunisia,TUN,26,MF,TOUNEKTI Sebastian,Sebastian,TOUNEKTI,TOUNEKTI,13/07/2002,Celtic FC (SCO),182,EA,256383,6818,Sebastian Tounekti,Sebastian,Tounekti,,Men's Football,Tunisia,Celtic,Scottish Prem,LM,Left Midfielder,69,78,62,62,70,24,63,170,68,7/13/2002 12:00:00 AM,3,3,1,sebastian tounekti,sebastian tounekti,,sebastian tounekti,tunisia,100
Türkiye,TUR,1,GK,GUNOK Mert,Fehmi Mert,GÜNOK,MERT,01/03/1989,Fenerbahçe SK (TUR),196,EA,190113,1002,Mert Günok,Mert,Günok,,Men's Football,Turkey,Beşiktaş,Trendyol Süper Lig,GK,Goalkeeper,78,76,76,79,78,56,77,196,92,3/1/1989 12:00:00 AM,1,3,1,mert gunok,mert gunok,,mert gunok,turkey,100
Türkiye,TUR,2,DF,CELIK Zeki,Mehmet Zeki,ÇELIK,ZEKİ ÇELİK,17/02/1997,AS Roma (ITA),180,EA,224490,1691,Zeki Çelik,Zeki,Çelik,,Men's Football,Turkey,AS Roma,Serie A Enilive,RB,Right Back,76,72,59,69,73,73,74,180,78,2/17/1997 12:00:00 AM,3,3,1,zeki celik,zeki celik,,zeki celik,turkey,100
Türkiye,TUR,3,DF,DEMIRAL Merih,Merih,DEMİRAL,DEMİRAL,05/03/1998,Al Ahli FC (KSA),190,EA,238160,1262,Merih Demiral,Merih,Demiral,,Men's Football,Turkey,Al Ahli,ROSHN Saudi League,CB,Center Back,78,73,39,49,61,79,81,190,86,3/5/1998 12:00:00 AM,2,2,1,merih demiral,merih demiral,,merih demiral,turkey,100
Türkiye,TUR,4,DF,SOYUNCU Caglar,Çağlar,SÖYÜNCÜ,ÇAĞLAR,23/05/1996,Fenerbahçe SK (TUR),185,EA,232119,1520,Çağlar Söyüncü,Çağlar,Söyüncü,,Men's Football,Turkey,Fenerbahçe,Trendyol Süper Lig,CB,Center Back,77,69,47,58,65,77,80,185,82,5/23/1996 12:00:00 AM,2,4,1,caglar soyuncu,caglar soyuncu,,caglar soyuncu,turkey,100
Türkiye,TUR,5,MF,OZCAN Salih,Salih,ÖZCAN,ÖZCAN,11/01/1998,Borussia Dortmund (GER),182,EA,235407,2001,Salih Özcan,Salih,Özcan,,Men's Football,Turkey,Borussia Dortmund,Bundesliga,CDM,Center Defensive Midfielder,75,70,59,68,73,75,79,182,79,1/11/1998 12:00:00 AM,2,3,1,salih ozcan,salih ozcan,,salih ozcan,turkey,100
Türkiye,TUR,6,MF,KOKCU Orkun,Orkun,KÖKÇÜ,ORKUN KÖKÇÜ,29/12/2000,Beşiktaş JK (TUR),175,EA,243245,327,Orkun Kökçü,Orkun,Kökçü,,Men's Football,Turkey,Beşiktaş,Trendyol Süper Lig,CM,Center Midfielder,82,72,80,84,80,70,79,175,72,12/29/2000 12:00:00 AM,3,5,1,orkun kokcu,orkun kokcu,,orkun kokcu,turkey,100
Türkiye,TUR,7,FW,AKTURKOGLU Kerem,Muhammed Kerem,AKTÜRKOĞLU,AKTÜRKOĞLU,21/10/1998,Fenerbahçe SK (TUR),172,EA,258580,714,Kerem Aktürkoğlu,Kerem,Aktürkoğlu,,Men's Football,Turkey,Fenerbahçe,Trendyol Süper Lig,LW,Left Wing,80,85,75,74,81,41,58,173,68,10/21/1998 12:00:00 AM,4,3,1,kerem akturkoglu,kerem akturkoglu,,kerem akturkoglu,turkey,100
Türkiye,TUR,8,FW,GULER Arda,Arda,GÜLER,ARDA GÜLER,25/02/2005,Real Madrid C. F. (ESP),175,EA,264309,560,Arda Güler,Arda,Güler,,Men's Football,Turkey,Real Madrid,LALIGA EA SPORTS,RM,Right Midfielder,81,70,77,83,83,52,50,175,70,2/25/2005 12:00:00 AM,4,3,2,arda guler,arda guler,,arda guler,turkey,100
Türkiye,TUR,9,FW,GUL Deniz,Deniz Daniel,GÜL,DENİZ GÜL,02/07/2004,FC Porto (POR),192,EA,278587,9965,Deniz Gül,Deniz,Gül,,Men's Football,Turkey,FC Porto,Liga Portugal,ST,Striker,66,69,64,58,67,28,66,190,82,7/2/2004 12:00:00 AM,3,3,1,deniz gul,deniz gul,,deniz gul,turkey,100
Türkiye,TUR,10,MF,CALHANOGLU Hakan,Hakan,ÇALHANOĞLU,ÇALHANOĞLU,08/02/1994,FC Internazionale Milano (ITA),178,EA,208128,93,Hakan Çalhanoğlu,Hakan,Çalhanoğlu,,Men's Football,Turkey,Lombardia FC,Serie A Enilive,CDM,Center Defensive Midfielder,86,71,81,87,82,81,73,178,69,2/8/1994 12:00:00 AM,4,5,1,hakan calhanoglu,hakan calhanoglu,,hakan calhanoglu,turkey,100
Türkiye,TUR,12,GK,BAYINDIR Altay,Altay,BAYINDIR,ALTAY,14/04/1998,Manchester United FC (ENG),198,EA,243647,2196,Altay Bayındır,Altay,Bayındır,,Men's Football,Turkey,Man Utd,Premier League,GK,Goalkeeper,75,77,72,70,77,30,75,198,88,4/14/1998 12:00:00 AM,1,2,1,altay bay nd r,altay bay nd r,,altay bay nd r,turkey,86
Türkiye,TUR,13,DF,ELMALI Eren,Evren Eren,ELMALI,EREN ELMALI,07/07/2000,Galatasaray SK (TUR),181,EA,259754,1998,Eren Elmalı,Eren,Elmalı,,Men's Football,Turkey,Galatasaray,Trendyol Süper Lig,LB,Left Back,75,83,52,72,72,69,77,183,76,7/7/2000 12:00:00 AM,2,2,2,eren elmal,eren elmal,,eren elmal,turkey,95
Türkiye,TUR,14,DF,BARDAKCI Abdulkerim,Abdülkerİm,BARDAKCI,ABDÜLKERİM,07/09/1994,Galatasaray SK (TUR),185,EA,229905,722,Abdülkerim Bardakcı,Abdülkerim,Bardakcı,,Men's Football,Turkey,Galatasaray,Trendyol Süper Lig,CB,Center Back,80,59,46,70,69,81,85,185,80,9/7/1994 12:00:00 AM,2,2,2,abdulkerim bardakc,abdulkerim bardakc,,abdulkerim bardakc,turkey,97
Türkiye,TUR,15,DF,KABAK Ozan,Ozan Muhammed,KABAK,OZAN KABAK,25/03/2000,TSG Hoffenheim (GER),187,EA,239890,2335,Ozan Kabak,Ozan,Kabak,,Men's Football,Turkey,TSG Hoffenheim,Bundesliga,CB,Center Back,75,60,37,59,66,74,79,186,86,3/25/2000 12:00:00 AM,2,3,1,ozan kabak,ozan kabak,,ozan kabak,turkey,100
Türkiye,TUR,16,MF,YUKSEK Ismail,İsmaİl,YÜKSEK,İSMAİL,26/01/1999,Fenerbahçe SK (TUR),183,EA,260466,1359,İsmail Yüksek,İsmail,Yüksek,,Men's Football,Turkey,Fenerbahçe,Trendyol Süper Lig,CDM,Center Defensive Midfielder,77,74,59,70,73,74,78,183,77,1/26/1999 12:00:00 AM,3,3,1,ismail yuksek,ismail yuksek,,ismail yuksek,turkey,100
Türkiye,TUR,17,FW,KAHVECI Irfan Can,İrfan,KAHVECİ,KAHVECİ,15/07/1995,Kasımpaşa SK (TUR),180,EA,225403,1035,İrfan Can Kahveci,İrfan Can,Kahveci,,Men's Football,Turkey,Fenerbahçe,Trendyol Süper Lig,RW,Right Wing,78,73,77,81,80,58,67,176,75,7/15/1995 12:00:00 AM,3,3,2,irfan can kahveci,irfan can kahveci,,irfan can kahveci,turkey,100
Türkiye,TUR,18,DF,MULDUR Mert,Mert,MÜLDÜR,MERT MÜLDÜR,03/04/1999,Fenerbahçe SK (TUR),184,EA,243526,2528,Mert Müldür,Mert,Müldür,,Men's Football,Turkey,Fenerbahçe,Trendyol Süper Lig,RB,Right Back,74,76,54,65,73,71,75,188,74,4/3/1999 12:00:00 AM,2,4,1,mert muldur,mert muldur,,mert muldur,turkey,100
Türkiye,TUR,19,FW,AKGUN Yunus,Yunus,AKGÜN,YUNUS,07/07/2000,Galatasaray SK (TUR),173,EA,239892,1126,Yunus Akgün,Yunus,Akgün,,Men's Football,Turkey,Galatasaray,Trendyol Süper Lig,RM,Right Midfielder,78,87,78,74,81,40,61,173,65,7/7/2000 12:00:00 AM,4,3,2,yunus akgun,yunus akgun,,yunus akgun,turkey,100
Türkiye,TUR,20,DF,KADIOGLU Ferdi,Ferdi Erenay,KADIOĞLU,F. KADIOĞLU,07/10/1999,Brighton & Hove Albion FC (ENG),174,EA,235152,773,Ferdi Kadıoğlu,Ferdi,Kadıoğlu,,Men's Football,Turkey,Brighton,Premier League,RB,Right Back,79,82,68,74,80,76,67,174,68,10/7/1999 12:00:00 AM,3,4,1,ferdi kad oglu,ferdi kad oglu,,ferdi kad oglu,turkey,93
Türkiye,TUR,22,MF,AYHAN Kaan,Kaan,AYHAN,KAAN,10/11/1994,Galatasaray SK (TUR),185,EA,207790,1689,Kaan Ayhan,Kaan,Ayhan,,Men's Football,Turkey,Galatasaray,Trendyol Süper Lig,RB,Right Back,76,57,62,77,69,78,77,184,84,11/10/1994 12:00:00 AM,3,3,1,kaan ayhan,kaan ayhan,,kaan ayhan,turkey,100
Türkiye,TUR,23,GK,CAKIR Ugurcan,Uğurcan,ÇAKIR,UĞURCAN,05/04/1996,Galatasaray SK (TUR),191,EA,226300,621,Uğurcan Çakır,Uğurcan,Çakır,,Men's Football,Turkey,Galatasaray,Trendyol Süper Lig,GK,Goalkeeper,80,81,76,74,79,54,80,191,82,4/5/1996 12:00:00 AM,1,3,1,ugurcan cak r,ugurcan cak r,,ugurcan cak r,turkey,92
Türkiye,TUR,24,FW,AYDIN Oguz,Oğuz,AYDIN,OĞUZ,27/10/2000,Fenerbahçe SK (TUR),183,EA,264001,1351,Oğuz Aydın,Oğuz,Aydın,,Men's Football,Turkey,Fenerbahçe,Trendyol Süper Lig,LW,Left Wing,77,85,72,71,78,56,67,183,76,10/27/2000 12:00:00 AM,3,4,1,oguz ayd n,oguz ayd n,,oguz ayd n,turkey,90
Türkiye,TUR,25,DF,AKAYDIN Samet,Samet,AKAYDIN,SAMET AKAYDIN,13/03/1994,Çaykur Rizespor (TUR),190,EA,263021,5998,Samet Akaydın,Samet,Akaydın,,Men's Football,Turkey,Çaykur Rizespor,Trendyol Süper Lig,CB,Center Back,70,55,37,43,48,70,76,190,82,3/13/1994 12:00:00 AM,2,2,1,samet akayd n,samet akayd n,,samet akayd n,turkey,92
Türkiye,TUR,26,FW,UZUN Can,Can Yılmaz,UZUN,CAN UZUN,11/11/2005,Eintracht Frankfurt (GER),186,EA,275328,2900,Can Uzun,Can,Uzun,,Men's Football,Turkey,Frankfurt,Bundesliga,CAM,Center Attacking Midfielder,74,62,75,66,77,25,62,186,70,11/11/2005 12:00:00 AM,4,3,1,can uzun,can uzun,,can uzun,turkey,100
Uruguay,URU,2,DF,GIMENEZ Jose Maria,José María,GIMÉNEZ DE VARGAS,J.M. GIMÉNEZ,20/01/1995,Atlético De Madrid (ESP),186,EA,216460,308,José María Giménez,José María,Giménez,,Men's Football,Uruguay,Atlético de Madrid,LALIGA EA SPORTS,CB,Center Back,83,73,46,60,62,85,82,185,79,1/20/1995 12:00:00 AM,2,3,1,jose maria gimenez,jose maria gimenez,,jose maria gimenez,uruguay,100
Uruguay,URU,3,DF,CACERES Sebastian,Sebastián Enzo,CÁCERES RAMOS,S. CACERES,18/08/1999,Club América (MEX),180,EA,197655,955,Sebastián Coates,Sebastián,Coates,,Men's Football,Uruguay,,Libertadores,CB,Center Back,79,60,49,54,61,81,84,196,94,10/7/1990 12:00:00 AM,2,3,1,sebastian coates,sebastian coates,,sebastian coates,uruguay,85
Uruguay,URU,4,DF,ARAUJO Ronald,Ronald Federico,ARAÚJO DA SILVA,R. ARAUJO,07/03/1999,FC Barcelona (ESP),185,EA,253163,300,Ronald Araujo,Ronald,Araujo,,Men's Football,Uruguay,FC Barcelona,LALIGA EA SPORTS,CB,Center Back,83,80,53,63,61,81,83,188,79,3/7/1999 12:00:00 AM,2,3,1,ronald araujo,ronald araujo,,ronald araujo,uruguay,100
Uruguay,URU,5,MF,UGARTE Manuel,Manuel,UGARTE RIBEIRO,M. UGARTE,11/04/2001,Manchester United FC (ENG),182,EA,253306,856,Manuel Ugarte,Manuel,Ugarte,,Men's Football,Uruguay,Man Utd,Premier League,CDM,Center Defensive Midfielder,79,62,65,72,76,77,75,182,77,4/11/2001 12:00:00 AM,3,3,1,manuel ugarte,manuel ugarte,,manuel ugarte,uruguay,100
Uruguay,URU,6,MF,BENTANCUR Rodrigo,Rodrigo,BENTANCUR COLMÁN,R. BENTANCUR,25/06/1997,Tottenham Hotspur FC (ENG),187,EA,227535,636,Rodrigo Bentancur,Rodrigo,Bentancur,,Men's Football,Uruguay,Spurs,Premier League,CDM,Center Defensive Midfielder,80,64,68,78,79,78,72,187,73,6/25/1997 12:00:00 AM,3,4,1,rodrigo bentancur,rodrigo bentancur,,rodrigo bentancur,uruguay,100
Uruguay,URU,8,MF,VALVERDE Federico,Federico Santiago,VALVERDE DIPETTA,F. VALVERDE,22/07/1998,Real Madrid C. F. (ESP),182,EA,239053,24,Federico Valverde,Federico,Valverde,,Men's Football,Uruguay,Real Madrid,LALIGA EA SPORTS,CM,Center Midfielder,89,88,84,84,84,83,85,182,74,7/22/1998 12:00:00 AM,3,4,1,federico valverde,federico valverde,,federico valverde,uruguay,100
Uruguay,URU,9,FW,NUNEZ Darwin,Darwin Gabriel,NUÑEZ RIBEIRO,D. NUÑEZ,24/06/1999,Al Hilal SC (KSA),185,EA,253072,775,Darwin Núñez,Darwin,Núñez,,Men's Football,Uruguay,Al Hilal,ROSHN Saudi League,ST,Striker,79,88,79,72,76,49,82,187,81,6/24/1999 12:00:00 AM,3,3,1,darwin nunez,darwin nunez,,darwin nunez,uruguay,100
Uruguay,URU,11,FW,PELLISTRI Facundo,Facundo,PELLISTRI REBOLLO,F. PELLISTRI,20/12/2001,Panathinaikos FC (GRE),174,EA,253283,3392,Facundo Pellistri,Facundo,Pellistri,,Men's Football,Uruguay,Panathinaikos,Hellas Liga,RM,Right Midfielder,73,82,64,66,75,38,63,175,69,12/20/2001 12:00:00 AM,3,2,1,facundo pellistri,facundo pellistri,,facundo pellistri,uruguay,100
Uruguay,URU,15,MF,MARTINEZ Emiliano,Emiliano,MARTÍNEZ TORANZA,E. MARTINEZ,17/08/1999,SE Palmeiras (BRA),184,EA,253278,4973,Enzo Martínez,Enzo,Martínez,,Men's Football,Uruguay,Gimnasia,LPF,CB,Center Back,71,69,41,53,56,73,73,183,77,4/29/1998 12:00:00 AM,2,2,2,enzo martinez,enzo martinez,,enzo martinez,uruguay,87
Uruguay,URU,16,DF,OLIVERA Mathias,Mathías,OLIVERA MIRAMONTES,M. OLIVERA,31/10/1997,SSC Napoli (ITA),174,EA,240716,1174,Mathías Olivera,Mathías,Olivera,,Men's Football,Uruguay,SSC Napoli,Serie A Enilive,LB,Left Back,78,70,51,69,72,77,73,184,78,10/31/1997 12:00:00 AM,3,3,2,mathias olivera,mathias olivera,,mathias olivera,uruguay,100
Uruguay,URU,18,FW,RODRIGUEZ Brian,Paul Brian,RODRÍGUEZ BRAVO,B. RODRIGUEZ,20/05/2000,Club América (MEX),175,EA,279805,9228,Norman Rodríguez,Norman,Rodríguez,,Men's Football,Uruguay,,Libertadores,CB,Center Back,67,63,27,32,35,71,68,178,75,7/12/1998 12:00:00 AM,2,3,1,norman rodriguez,norman rodriguez,,norman rodriguez,uruguay,84
Uruguay,URU,21,FW,VINAS Federico,Federico Sebastian,VIÑAS BARBOZA,F. VIÑAS,30/06/1998,Real Oviedo (ESP),181,EA,253385,4186,Federico Viñas,Federico,Viñas,,Men's Football,Uruguay,R. Oviedo,LALIGA EA SPORTS,ST,Striker,72,73,72,56,70,25,76,181,80,6/30/1998 12:00:00 AM,3,3,2,federico vinas,federico vinas,,federico vinas,uruguay,100
Uruguay,URU,23,GK,MUSLERA Fernando,Nestor Fernando,MUSLERA MICOL,F. MUSLERA,16/06/1986,Estudiantes LP (ARG),190,EA,182494,863,Fernando Muslera,Fernando,Muslera,,Men's Football,Uruguay,Estudiantes,LPF,GK,Goalkeeper,79,81,80,66,77,43,78,190,74,6/16/1986 12:00:00 AM,1,2,1,fernando muslera,fernando muslera,,fernando muslera,uruguay,100
Uruguay,URU,24,DF,BUENO Santiago,Santiago Ignacio,BUENO SCIUTTO,S. BUENO,09/11/1998,Wolverhampton Wanderers FC (ENG),191,EA,237658,1915,Santiago Bueno,Santiago,Bueno,,Men's Football,Uruguay,Wolves,Premier League,CB,Center Back,76,50,31,56,56,77,77,190,76,11/9/1998 12:00:00 AM,2,3,1,santiago bueno,santiago bueno,,santiago bueno,uruguay,100
Uruguay,URU,26,MF,ZALAZAR Rodrigo,Radrigo,ZALAZAR MARTINEZ,R. ZALAZAR,12/08/1999,SC Braga (POR),175,EA,251377,753,Rodrigo Zalazar,Rodrigo,Zalazar,,Men's Football,Uruguay,SC Braga,Liga Portugal,CAM,Center Attacking Midfielder,79,80,81,79,78,67,74,178,70,8/12/1999 12:00:00 AM,3,4,1,rodrigo zalazar,rodrigo zalazar,,rodrigo zalazar,uruguay,100
USA,USA,1,GK,TURNER Matt,Matthew Charles,TURNER,TURNER,24/06/1994,New England Revolution (USA),190,EA,233267,2707,Matt Turner,Matt,Turner,,Men's Football,United States,New England,MLS,GK,Goalkeeper,74,74,72,67,74,40,73,191,79,6/24/1994 12:00:00 AM,1,2,1,matt turner,matt turner,,matt turner,united states,100
