source,ea_id,rank,player_name,first_name,last_name,common_name,gender,nationality,team,league,position,position_label,overall,pac,sho,pas,dri,def,phy,height_cm,weight_kg,birthdate,skill_moves,weak_foot,preferred_foot_id
EA,74753,5882,Prince Kwabena Adu,Prince Kwabena,Adu,,Men's Football,Ghana,Viktoria Plzeň,Česká Liga,ST,Striker,70,73,69,57,67,26,66,179,78,9/3/2003 12:00:00 AM,3,2,1
EA,76624,5883,Vitor Reis,Vitor,Reis,Vitor Reis,Men's Football,Brazil,Girona FC,LALIGA EA SPORTS,CB,Center Back,70,65,34,55,65,71,68,186,77,1/12/2006 12:00:00 AM,2,3,1
EA,223137,5885,Federico Bonazzoli,Federico,Bonazzoli,,Men's Football,Italy,Cremonese,Serie A Enilive,ST,Striker,70,65,72,61,70,28,62,185,79,5/21/1997 12:00:00 AM,3,3,2
EA,246873,5886,Liam Kitching,Liam,Kitching,,Men's Football,England,Coventry City,EFL Championship,CB,Center Back,70,63,36,54,57,69,79,191,80,9/25/1999 12:00:00 AM,2,3,2
EA,257612,5887,Sékou Mara,Sékou,Mara,,Men's Football,France,AJ Auxerre,Ligue 1 McDonald's,ST,Striker,70,76,68,53,68,26,67,183,74,7/30/2002 12:00:00 AM,3,3,1
EA,266905,5888,Henrique Araújo,Henrique,Pereira Araújo,Henrique Araújo,Men's Football,Portugal,SL Benfica,Liga Portugal,ST,Striker,70,70,70,59,63,26,70,182,78,1/19/2002 12:00:00 AM,3,2,1
EA,269512,5889,Kryštof Daněk,Kryštof,Daněk,,Men's Football,Czech Republic,LASK,Ö. Bundesliga,CAM,Center Attacking Midfielder,70,69,61,69,73,26,60,182,68,1/5/2003 12:00:00 AM,3,3,2
EA,273090,5890,Mateo Mendoza,Mateo,Mendoza,,Men's Football,Argentina,Godoy Cruz,LPF,CB,Center Back,70,72,36,49,56,70,75,181,73,11/21/2004 12:00:00 AM,2,4,1
EA,74133,5891,Jaydee Canvot,Jaydee,Canvot,,Men's Football,France,Crystal Palace,Premier League,CB,Center Back,70,70,32,56,57,69,73,188,79,7/29/2006 12:00:00 AM,2,3,1
EA,227520,5892,Tobias Salquist,Tobias,Salquist,,Men's Football,Denmark,FC Nordsjælland,3F Superliga,CB,Center Back,70,64,41,51,52,69,80,190,85,5/18/1995 12:00:00 AM,2,4,1
EA,230624,5893,Umut Nayir,Umut,Nayir,,Men's Football,Turkey,Konyaspor,Trendyol Süper Lig,ST,Striker,70,63,69,53,64,31,77,191,75,6/28/1993 12:00:00 AM,3,2,1
EA,278659,5895,Pau Navarro,Pau,Navarro Badenes,Pau Navarro,Men's Football,Spain,Villarreal CF,LALIGA EA SPORTS,CB,Center Back,70,58,40,57,66,73,63,185,72,4/25/2005 12:00:00 AM,2,3,1
EA,70497,5896,Konstantinos Karetsas,Konstantinos,Karetsas,,Men's Football,Greece,KRC Genk,1A Pro League,CAM,Center Attacking Midfielder,70,73,65,72,77,23,46,171,62,11/19/2007 12:00:00 AM,3,4,2
EA,70703,5897,Matías Reali,Matías,Reali,,Men's Football,Argentina,San Lorenzo,LPF,LW,Left Wing,70,80,65,62,75,28,46,165,63,1/14/1997 12:00:00 AM,3,4,1
EA,73456,5898,Štěpán Chaloupek,Štěpán,Chaloupek,,Men's Football,Czech Republic,Slavia Praha,Česká Liga,CB,Center Back,70,69,34,52,57,68,76,188,68,3/1/2003 12:00:00 AM,2,3,1
EA,230865,5899,Abel Luciatti,Abel,Luciatti,,Men's Football,Argentina,,Libertadores,CB,Center Back,70,62,50,45,54,71,74,180,79,2/18/1993 12:00:00 AM,2,2,2
EA,237337,5900,Thibaud Verlinden,Thibaud,Verlinden,,Men's Football,Belgium,OH Leuven,1A Pro League,LM,Left Midfielder,70,72,63,66,71,39,45,173,65,7/9/1999 12:00:00 AM,3,3,1
EA,246563,5901,Denis Ciobotariu,Denis,Ciobotariu,,Men's Football,Romania,FC Rapid 1923,SUPERLIGA,CB,Center Back,70,66,33,49,57,69,82,184,79,6/10/1998 12:00:00 AM,2,2,1
EA,258788,5902,Giuseppe Caso,Giuseppe,Caso,,Men's Football,Italy,Modena,Serie BKT,CAM,Center Attacking Midfielder,70,79,68,63,75,27,44,172,65,12/9/1998 12:00:00 AM,3,4,1
EA,260826,5903,Rodrigo Cabral,Rodrigo,Cabral,,Men's Football,Argentina,Huracán,LPF,LM,Left Midfielder,70,80,60,64,75,29,48,170,64,8/8/2000 12:00:00 AM,3,3,1
EA,268259,5904,Nelson Weiper,Nelson,Weiper,,Men's Football,Germany,1. FSV Mainz 05,Bundesliga,ST,Striker,70,75,67,48,67,26,73,192,83,3/17/2005 12:00:00 AM,3,3,1
EA,277194,5905,Newerton,Newerton,Martins da Silva,Newerton,Men's Football,Brazil,Shakhtar Donetsk,Ukrayina Liha,LW,Left Wing,70,83,58,61,79,28,47,167,60,6/3/2005 12:00:00 AM,4,3,1
EA,219536,5906,Ignacio Pussetto,Ignacio,Pussetto,,Men's Football,Argentina,Independiente,LPF,ST,Striker,70,72,70,62,72,24,55,180,74,12/21/1995 12:00:00 AM,3,4,1
EA,226772,5907,Joaquín Laso,Joaquín,Laso,,Men's Football,Argentina,Tigre,LPF,CB,Center Back,70,56,41,53,58,68,79,185,75,7/4/1990 12:00:00 AM,2,3,1
EA,242965,5908,Fraser Hornby,Fraser,Hornby,,Men's Football,Scotland,SV Darmstadt 98,Bundesliga 2,ST,Striker,70,66,70,56,61,25,77,195,85,9/13/1999 12:00:00 AM,2,2,1
EA,248003,5909,Andrei Burcă,Andrei,Burcă,,Men's Football,Romania,Yunnan Yukun,CSL,CB,Center Back,70,68,41,45,52,68,81,188,80,4/15/1993 12:00:00 AM,2,3,1
EA,259299,5910,Jamil Siebert,Jamil,Siebert,,Men's Football,Germany,Lecce,Serie A Enilive,CB,Center Back,70,71,33,50,52,68,81,193,86,4/2/2002 12:00:00 AM,2,3,1
EA,191648,5911,Maya Yoshida,Maya,Yoshida,,Men's Football,Japan,LA Galaxy,MLS,CB,Center Back,70,52,41,54,62,70,75,189,90,8/24/1988 12:00:00 AM,2,4,1
EA,255873,5912,Gonzalo Pérez,Gonzalo,Pérez,,Men's Football,Uruguay,Lanús,LPF,CDM,Center Defensive Midfielder,70,65,38,57,51,72,71,184,72,1/4/2001 12:00:00 AM,2,3,1
EA,211068,5913,Kenan Kodro,Kenan,Kodro,,Men's Football,Bosnia and Herzegovina,Real Zaragoza,LALIGA HYPERMOTION,ST,Striker,70,44,71,62,65,40,71,190,80,8/19/1993 12:00:00 AM,3,3,1
EA,212938,5914,Brede Mathias Moe,Brede Mathias,Moe,,Men's Football,Norway,FK Bodø/Glimt,Eliteserien,CB,Center Back,70,52,44,53,58,69,77,184,80,12/15/1991 12:00:00 AM,2,3,1
EA,222598,5915,Nélson Monte,Nélson,Macedo Monte,Nélson Monte,Men's Football,Portugal,UD Almería,LALIGA HYPERMOTION,CB,Center Back,70,51,37,59,59,70,77,187,78,7/30/1995 12:00:00 AM,2,2,1
EA,228748,5916,Fernando Fernández,Fernando,Fernández,,Men's Football,Paraguay,,Sudamericana,ST,Striker,70,64,71,57,65,31,65,180,83,1/8/1992 12:00:00 AM,3,4,1
EA,236555,5917,Guilherme Schettine,Guilherme,Schettine Guimarães,Guilherme Schettine,Men's Football,Brazil,Moreirense FC,Liga Portugal,ST,Striker,70,63,72,59,68,25,66,180,82,10/10/1995 12:00:00 AM,3,3,1
EA,238180,5918,Claudio Spinelli,Claudio,Spinelli,,Men's Football,Argentina,,Libertadores,ST,Striker,70,67,68,57,66,26,69,180,85,1/21/1997 12:00:00 AM,3,2,1
EA,255839,5919,Janis Antiste,Janis,Antiste,,Men's Football,France,SK Rapid,Ö. Bundesliga,ST,Striker,70,77,70,53,70,20,63,183,75,8/18/2002 12:00:00 AM,4,3,1
EA,258396,5920,Cenk Özkacar,Cenk,Özkacar,,Men's Football,Turkey,1. FC Köln,Bundesliga,CB,Center Back,70,57,36,56,61,69,74,190,85,10/6/2000 12:00:00 AM,2,3,2
EA,225487,5921,Hasan Kuruçay,Hasan,Kuruçay,,Men's Football,Turkey,FC Schalke 04,Bundesliga 2,CB,Center Back,70,64,42,50,48,68,80,188,87,8/31/1997 12:00:00 AM,2,3,1
EA,252903,5922,Shinta Appelkamp,Shinta,Appelkamp,,Men's Football,Germany,Düsseldorf,Bundesliga 2,CAM,Center Attacking Midfielder,70,63,60,70,75,37,47,175,70,11/1/2000 12:00:00 AM,3,3,1
EA,259442,5923,Rav van den Berg,Rav,van den Berg,,Men's Football,Holland,1. FC Köln,Bundesliga,CB,Center Back,70,65,35,51,60,70,71,190,73,7/7/2004 12:00:00 AM,2,3,1
EA,262955,5924,Nicolas Wimmer,Nicolas,Wimmer,,Men's Football,Austria,Wolfsberger AC,Ö. Bundesliga,CB,Center Back,70,44,47,51,59,70,81,190,90,3/15/1995 12:00:00 AM,2,3,2
EA,274947,5925,Marco Pellegrino,Marco,Pellegrino,,Men's Football,Argentina,Boca Juniors,LPF,CB,Center Back,70,63,39,52,56,70,72,184,80,7/18/2002 12:00:00 AM,2,2,1
EA,276660,5926,Noel Futkeu,Noel,Futkeu,,Men's Football,Germany,Fürth,Bundesliga 2,ST,Striker,70,71,70,49,68,27,67,183,76,12/6/2002 12:00:00 AM,3,3,1
EA,74328,5927,Alaeddine Ajaraie,Alaeddine,Ajaraie,,Men's Football,Morocco,NorthEast United,ISL,ST,Striker,70,78,70,54,69,23,57,177,78,1/5/1993 12:00:00 AM,2,3,1
EA,238987,5928,Kennedy Boateng,Kennedy,Boateng,,Men's Football,Togo,FC Dinamo 1948,SUPERLIGA,CB,Center Back,70,64,41,49,48,68,81,191,78,11/29/1996 12:00:00 AM,2,3,1
EA,264066,5929,Serdar Saatçı,Serdar,Saatçı,,Men's Football,Turkey,Trabzonspor,Trendyol Süper Lig,CB,Center Back,70,69,30,48,61,68,75,190,90,2/14/2003 12:00:00 AM,2,2,1
EA,269159,5930,Myron van Brederode,Myron,van Brederode,,Men's Football,Holland,,Eredivisie,LM,Left Midfielder,70,69,60,62,78,32,50,175,58,7/6/2003 12:00:00 AM,4,2,1
EA,233078,5932,Pablo Sabbag,Pablo,Sabbag,,Men's Football,Syria,Suwon FC,K League 1,ST,Striker,70,60,72,50,65,33,70,190,88,6/11/1997 12:00:00 AM,2,4,2
EA,255406,5933,Javi Castro,Javier,Castro Urdín,Javi Castro,Men's Football,Spain,R. Racing Club,LALIGA HYPERMOTION,CB,Center Back,70,64,32,48,63,71,72,183,75,9/13/2000 12:00:00 AM,2,4,1
EA,256611,5934,Will Fish,Will,Fish,,Men's Football,England,Cardiff City,EFL League One,CB,Center Back,70,62,34,52,56,69,77,185,73,2/17/2003 12:00:00 AM,2,2,1
EA,207454,5935,Patricio Rodríguez,Patricio,Rodríguez,,Men's Football,Argentina,,Libertadores,LW,Left Wing,70,76,67,68,74,29,35,170,60,5/4/1990 12:00:00 AM,4,3,1
EA,263549,5936,Edgaras Utkus,Edgaras,Utkus,,Men's Football,Lithuania,Cercle Brugge,1A Pro League,CB,Center Back,70,51,37,60,57,70,74,189,77,6/22/2000 12:00:00 AM,2,3,1
EA,277244,5939,Rafa Marín,Rafael,Marín Zamora,Rafa Marín,Men's Football,Spain,Villarreal CF,LALIGA EA SPORTS,CB,Center Back,70,67,28,58,57,71,68,191,78,5/19/2002 12:00:00 AM,2,3,1
EA,277519,5940,Juan Gutiérrez,Juan,Gutiérrez Martínez,Juan Gutiérrez,Men's Football,Spain,CD Mirandés,LALIGA HYPERMOTION,CB,Center Back,70,72,32,48,49,69,79,188,82,1/28/2000 12:00:00 AM,2,3,1
EA,70693,5941,Tomáš Nemčík,Tomáš,Nemčík,,Men's Football,Slovakia,Rosenborg BK,Eliteserien,CB,Center Back,70,56,40,52,56,70,74,190,80,4/19/2001 12:00:00 AM,2,3,2
EA,244938,5943,Montero,Francisco,Montero Rubio,Montero,Men's Football,Spain,Málaga CF,LALIGA HYPERMOTION,CB,Center Back,70,67,29,52,59,70,71,185,80,1/14/1999 12:00:00 AM,2,3,2
EA,255217,5944,Florián Monzón,Florián,Monzón,,Men's Football,Argentina,Vélez Sarsfield,LPF,ST,Striker,70,68,71,51,66,28,64,185,79,1/3/2001 12:00:00 AM,2,3,1
EA,270997,5945,Samson Baidoo,Samson,Baidoo,,Men's Football,Austria,RC Lens,Ligue 1 McDonald's,CB,Center Back,70,70,26,50,60,69,73,187,86,3/31/2004 12:00:00 AM,2,3,1
EA,271522,5946,Anthony Carter,Anthony,Carter,,Men's Football,Australia,Santa Clara,Liga Portugal,ST,Striker,70,65,68,47,66,26,76,192,86,8/31/1994 12:00:00 AM,2,3,1
EA,274944,5947,Damion Downs,Damion,Downs,,Men's Football,United States,Southampton,EFL Championship,ST,Striker,70,71,68,53,64,24,68,192,80,7/6/2004 12:00:00 AM,2,3,1
EA,278884,5949,Oleksandr Svatok,Oleksandr,Svatok,,Men's Football,Ukraine,Austin FC,MLS,CB,Center Back,70,63,36,54,53,71,71,186,78,9/27/1994 12:00:00 AM,2,2,1
EA,199244,5950,Lukáš Hejda,Lukáš,Hejda,,Men's Football,Czech Republic,Viktoria Plzeň,Česká Liga,CB,Center Back,70,54,35,54,59,68,77,189,87,3/9/1990 12:00:00 AM,2,3,1
EA,229683,5951,Rodrigo Pinho,Rodrigo Cunha,Pereira de Pinho,Rodrigo Pinho,Men's Football,Brazil,Estrela Amadora,Liga Portugal,ST,Striker,70,58,75,60,68,25,61,185,80,5/30/1991 12:00:00 AM,3,3,2
EA,278065,5953,Sadibou Sané,Sadibou,Sané,,Men's Football,Senegal,FC Metz,Ligue 1 McDonald's,CB,Center Back,70,66,39,49,50,71,72,182,77,6/10/2004 12:00:00 AM,2,3,1
EA,227740,5954,Danilo Arboleda,Danilo,Arboleda,,Men's Football,Colombia,Banfield,LPF,CB,Center Back,70,76,24,53,46,70,77,190,87,5/16/1995 12:00:00 AM,2,2,1
EA,271682,5955,Latasa,Juan Miguel,Latasa Fernández,Latasa,Men's Football,Spain,R. Valladolid CF,LALIGA HYPERMOTION,ST,Striker,70,65,69,55,64,21,72,192,83,3/23/2001 12:00:00 AM,3,2,2
EA,74981,5956,Chibuike Nwaiwu,Chibuike,Nwaiwu,,Men's Football,Nigeria,Wolfsberger AC,Ö. Bundesliga,CB,Center Back,70,62,32,52,54,69,76,193,84,7/23/2003 12:00:00 AM,2,3,1
EA,201285,5957,Christian Gytkjær,Christian,Gytkjær,,Men's Football,Denmark,Bari,Serie BKT,ST,Striker,70,50,73,57,68,33,64,185,77,5/6/1990 12:00:00 AM,3,4,1
EA,241197,5958,Abdulelah Al Amri,Abdulelah,Al Amri,,Men's Football,Saudi Arabia,Al Nassr,ROSHN Saudi League,CB,Center Back,70,69,29,51,47,68,81,184,75,1/15/1997 12:00:00 AM,2,2,1
EA,257000,5959,Andrea Carboni,Andrea,Carboni,,Men's Football,Italy,Monza,Serie BKT,CB,Center Back,70,53,36,55,62,73,66,187,70,2/4/2001 12:00:00 AM,2,2,2
EA,271658,5961,Xavier Mbuyamba,Xavier,Mbuyamba,,Men's Football,Holland,,Eredivisie,CB,Center Back,70,67,33,48,51,70,76,195,85,12/31/2001 12:00:00 AM,2,3,1
EA,215178,5963,Erik Godoy,Erik,Godoy,,Men's Football,Argentina,Argentinos Jrs.,LPF,CB,Center Back,70,59,32,55,51,69,78,185,79,8/16/1993 12:00:00 AM,2,2,1
EA,241810,5964,Chumi,Juan,Brandáriz Movilla,Chumi,Men's Football,Spain,UD Almería,LALIGA HYPERMOTION,CB,Center Back,70,59,36,53,56,71,68,185,75,3/2/1999 12:00:00 AM,2,3,1
EA,248405,5965,Mark McGuinness,Mark,McGuinness,,Men's Football,Republic of Ireland,Sheffield Utd,EFL Championship,CB,Center Back,70,52,35,50,58,69,79,194,70,1/5/2001 12:00:00 AM,2,3,1
EA,259298,5966,Maximiliano Falcón,Maximiliano,Falcón,,Men's Football,Uruguay,Inter Miami CF,MLS,CB,Center Back,70,75,42,34,39,67,86,179,80,5/1/1997 12:00:00 AM,2,2,1
EA,255043,5967,Daryl Dike,Daryl,Dike,,Men's Football,United States,West Brom,EFL Championship,ST,Striker,70,65,70,47,62,20,78,188,100,6/3/2000 12:00:00 AM,2,4,1
EA,263157,5968,Nasser Djiga,Nasser,Djiga,,Men's Football,Burkina Faso,Rangers,Scottish Prem,CB,Center Back,70,67,27,48,57,70,73,192,80,11/15/2002 12:00:00 AM,2,2,1
EA,76411,5970,Idrissa Gueye,Idrissa,Gueye,,Men's Football,Senegal,Udinese,Serie A Enilive,ST,Striker,70,67,68,49,68,24,65,185,75,9/16/2006 12:00:00 AM,3,3,1
EA,252095,5971,Riccieli,Riccieli,da Silva Júnior,Riccieli,Men's Football,Brazil,Qingdao W. Coast,CSL,CB,Center Back,70,53,33,50,58,71,76,184,76,9/17/1998 12:00:00 AM,2,3,1
EA,264191,5972,Gustaf Lagerbielke,Gustaf,Lagerbielke,,Men's Football,Sweden,SC Braga,Liga Portugal,CB,Center Back,70,50,32,57,58,70,74,193,83,4/10/2000 12:00:00 AM,2,3,1
EA,271620,5973,Leo Bolgado,Leonardo,da Costa Bolgado,Leo Bolgado,Men's Football,Brazil,FC Rapid 1923,SUPERLIGA,CB,Center Back,70,60,38,50,46,71,76,190,84,8/20/1998 12:00:00 AM,2,3,1
EA,183491,5974,Zanka,Mathias,Jørgensen,Zanka,Men's Football,Denmark,LA Galaxy,MLS,CB,Center Back,70,45,39,58,55,69,74,191,79,4/23/1990 12:00:00 AM,2,2,1
EA,247459,5975,Sean Nealis,Sean,Nealis,,Men's Football,United States,Red Bulls,MLS,CB,Center Back,70,67,32,39,49,69,84,194,79,1/13/1997 12:00:00 AM,2,3,1
EA,248137,5977,Facundo Rodríguez,Facundo,Rodríguez,,Men's Football,Argentina,Estudiantes,LPF,CB,Center Back,70,65,29,48,53,68,76,190,88,2/26/2000 12:00:00 AM,2,3,2
EA,260561,5978,Kevin Lomónaco,Kevin,Lomónaco,,Men's Football,Argentina,Independiente,LPF,CB,Center Back,70,66,33,39,57,71,73,192,80,1/8/2002 12:00:00 AM,2,3,1
EA,244947,5981,Luciano Pons,Luciano,Pons,,Men's Football,Argentina,,Libertadores,ST,Striker,70,61,72,51,63,22,69,181,79,4/18/1990 12:00:00 AM,2,3,1
EA,271050,5982,Donatien Gomis,Donatien,Gomis,,Men's Football,Senegal,En Avant Guingamp,Ligue 2 BKT,CB,Center Back,70,70,29,47,44,71,77,188,85,11/7/1994 12:00:00 AM,2,3,1
EA,236573,5983,Pablo Vázquez,Pablo,Vázquez Pérez,Pablo Vázquez,Men's Football,Spain,R. Sporting,LALIGA HYPERMOTION,CB,Center Back,70,67,32,49,51,68,70,189,83,10/7/1994 12:00:00 AM,2,3,1
EA,243628,5984,Aleksandar Vukotić,Aleksandar,Vukotić,,Men's Football,Serbia,SV Darmstadt 98,Bundesliga 2,CB,Center Back,70,53,43,50,41,68,82,201,95,7/22/1995 12:00:00 AM,2,3,2
EA,245091,5985,Luca Ravanelli,Luca,Ravanelli,,Men's Football,Italy,Monza,Serie BKT,CB,Center Back,70,60,38,47,53,71,68,187,75,1/6/1997 12:00:00 AM,2,3,1
EA,255110,5986,Henry Kessler,Henry,Kessler,,Men's Football,United States,St. Louis CITY SC,MLS,CB,Center Back,70,54,27,48,60,69,79,193,84,6/25/1998 12:00:00 AM,2,3,1
EA,259074,5987,Albian Hajdari,Albian,Hajdari,,Men's Football,Switzerland,TSG Hoffenheim,Bundesliga,CB,Center Back,70,60,32,48,51,68,78,189,80,5/18/2003 12:00:00 AM,2,3,2
EA,204776,5988,Toni Leistner,Toni,Leistner,,Men's Football,Germany,Hertha BSC,Bundesliga 2,CB,Center Back,70,45,40,54,49,70,78,190,87,8/19/1990 12:00:00 AM,2,3,1
EA,198857,5989,Simone Romagnoli,Simone,Romagnoli,,Men's Football,Italy,Sampdoria,Serie BKT,CB,Center Back,70,45,41,47,55,71,75,194,82,2/9/1990 12:00:00 AM,2,2,1
EA,203137,5990,Robin Jansson,Robin,Jansson,,Men's Football,Sweden,Orlando City,MLS,CB,Center Back,70,48,28,53,59,71,75,185,87,11/15/1991 12:00:00 AM,2,3,2
EA,258777,5991,Adil Demirbağ,Adil,Demirbağ,,Men's Football,Turkey,Konyaspor,Trendyol Süper Lig,CB,Center Back,70,54,36,50,52,71,71,185,78,12/10/1997 12:00:00 AM,2,3,1
EA,278408,5992,Egiluz,Unai,Egiluz Arroyo,Egiluz,Men's Football,Spain,Athletic Club,LALIGA EA SPORTS,CB,Center Back,70,58,40,46,46,71,73,186,79,3/19/2002 12:00:00 AM,2,3,1
EA,252074,5993,Agustín Rogel,Agustín,Rogel,,Men's Football,Uruguay,Hertha BSC,Bundesliga 2,CB,Center Back,70,53,33,48,54,70,74,191,84,10/17/1997 12:00:00 AM,2,2,1
EA,276634,5994,Jonas Adjetey,Jonas,Adjetey,,Men's Football,Ghana,FC Basel 1893,Brack Super League,CB,Center Back,70,70,23,47,50,71,71,188,82,12/13/2003 12:00:00 AM,2,4,1
EA,228681,5995,Francisco Sierralta,Francisco,Sierralta,,Men's Football,Chile,AJ Auxerre,Ligue 1 McDonald's,CB,Center Back,70,50,33,52,52,69,74,190,83,5/6/1997 12:00:00 AM,2,3,1
EA,238862,5996,Lucas Possignolo,Lucas,Possignolo,Lucas Possignolo,Men's Football,Brazil,Zhejiang Pro,CSL,CB,Center Back,70,49,37,46,50,70,78,188,80,5/11/1994 12:00:00 AM,2,2,1
EA,259657,5997,Renzo Garcés,Renzo,Garcés,,Men's Football,Peru,,Libertadores,CB,Center Back,70,55,27,48,58,71,71,185,76,6/12/1996 12:00:00 AM,2,2,1
EA,263021,5998,Samet Akaydın,Samet,Akaydın,,Men's Football,Turkey,Çaykur Rizespor,Trendyol Süper Lig,CB,Center Back,70,55,37,43,48,70,76,190,82,3/13/1994 12:00:00 AM,2,2,1
EA,274358,5999,Lalo Aguilar,Gonzalo,Aguilar López,Lalo Aguilar,Men's Football,Spain,CD Leganés,LALIGA HYPERMOTION,CB,Center Back,70,55,32,45,55,72,70,188,82,6/11/2002 12:00:00 AM,2,3,1
EA,192559,6001,Gerrit Nauber,Gerrit,Nauber,,Men's Football,Germany,,Eredivisie,CB,Center Back,70,51,35,45,49,70,75,185,73,4/13/1992 12:00:00 AM,2,3,1
EA,208440,6002,Marcus Danielson,Marcus,Danielson,,Men's Football,Sweden,Djurgårdens IF,Allsvenskan,CB,Center Back,70,36,45,48,51,71,74,192,80,4/8/1989 12:00:00 AM,3,3,1
EA,262027,6003,Tarik Muharemović,Tarik,Muharemović,,Men's Football,Bosnia and Herzegovina,Sassuolo,Serie A Enilive,CB,Center Back,70,59,23,47,56,73,67,187,76,2/28/2003 12:00:00 AM,2,3,2
EA,73163,6004,João Goulart,João Pedro,Goulart da Silva,João Goulart,Men's Football,Portugal,Casa Pia AC,Liga Portugal,CB,Center Back,70,54,30,45,44,70,81,191,88,1/27/2000 12:00:00 AM,2,2,1
EA,227790,6005,Jeong Seung Hyun,Seung Hyun,Jeong,Jeong Seung Hyun,Men's Football,Korea Republic,Ulsan HD FC,K League 1,CB,Center Back,70,44,33,52,45,70,80,188,74,4/3/1994 12:00:00 AM,2,4,1
EA,259082,6006,Jamie Lawrence,Jamie,Lawrence,,Men's Football,Germany,WSG Tirol,Ö. Bundesliga,CB,Center Back,70,60,26,49,46,70,73,201,84,11/10/2002 12:00:00 AM,2,2,1
EA,277022,6007,Jan-Carlo Simić,Jan-Carlo,Simić,,Men's Football,Serbia,RSC Anderlecht,1A Pro League,CB,Center Back,70,67,28,45,46,70,68,186,75,5/2/2005 12:00:00 AM,2,3,1
EA,233780,6008,Alexis Maldonado,Alexis,Maldonado,,Men's Football,Argentina,Banfield,LPF,CB,Center Back,70,52,32,42,48,70,79,187,85,9/2/1997 12:00:00 AM,2,3,1
EA,235002,6009,Lazar Rosić,Lazar,Rosić,,Men's Football,Serbia,Changchun Yatai,CSL,CB,Center Back,70,50,31,47,49,70,76,190,82,6/29/1993 12:00:00 AM,2,3,1
EA,213433,6010,Fernando Tobio,Fernando,Tobio,,Men's Football,Argentina,Barracas Central,LPF,CB,Center Back,70,45,30,53,46,69,79,190,78,10/18/1989 12:00:00 AM,2,2,1
EA,226170,6011,Emiliano Amor,Emiliano,Amor,,Men's Football,Syria,,Libertadores,CB,Center Back,70,44,36,47,51,69,74,188,88,5/16/1995 12:00:00 AM,2,3,1
EA,258708,6012,Botond Balogh,Botond,Balogh,,Men's Football,Hungary,Kocaelispor,Trendyol Süper Lig,CB,Center Back,70,50,33,50,49,72,67,189,77,6/6/2002 12:00:00 AM,2,3,1
EA,223064,6013,Fabián Noguera,Fabián,Noguera,,Men's Football,Argentina,Newell's,LPF,CB,Center Back,70,36,38,46,49,68,83,193,94,3/20/1993 12:00:00 AM,2,2,1
EA,226108,6014,Filippo Romagna,Filippo,Romagna,,Men's Football,Italy,Sassuolo,Serie A Enilive,CB,Center Back,70,44,32,49,56,74,65,186,75,5/26/1997 12:00:00 AM,2,3,1
EA,240926,6015,Nat Phillips,Nat,Phillips,,Men's Football,England,West Brom,EFL Championship,CB,Center Back,70,48,30,49,50,70,73,190,84,3/21/1997 12:00:00 AM,2,2,1
EA,268067,6016,Christiaan Ravych,Christiaan,Ravych,,Men's Football,Belgium,Cercle Brugge,1A Pro League,CB,Center Back,70,45,28,53,59,70,65,192,75,7/30/2002 12:00:00 AM,2,4,1
EA,229851,6017,Ali Al Bulayhi,Ali,Al Bulayhi,,Men's Football,Saudi Arabia,Al Hilal,ROSHN Saudi League,CB,Center Back,70,41,42,43,42,69,82,182,77,11/21/1989 12:00:00 AM,2,1,2
EA,239998,6018,Petko Hristov,Petko,Hristov,,Men's Football,Bulgaria,Spezia,Serie BKT,CB,Center Back,70,42,38,47,44,71,74,191,85,3/1/1999 12:00:00 AM,2,3,1
EA,246157,6019,Ewoud Pletinckx,Ewoud,Pletinckx,,Men's Football,Belgium,OH Leuven,1A Pro League,CB,Center Back,70,44,30,46,47,69,80,190,85,10/10/2000 12:00:00 AM,2,3,1
EA,209547,6020,Stefan Mitrović,Stefan,Mitrović,,Men's Football,Serbia,KAA Gent,1A Pro League,CB,Center Back,70,32,34,54,45,70,79,189,84,5/22/1990 12:00:00 AM,2,4,1
EA,266554,6021,Matías Di Benedetto,Matías,Di Benedetto,,Men's Football,Argentina,,Libertadores,CB,Center Back,70,43,35,49,41,72,71,184,81,11/19/1992 12:00:00 AM,2,2,2
EA,238263,6022,Fredrik Knudsen,Fredrik,Knudsen,,Men's Football,Norway,SK Brann,Eliteserien,CB,Center Back,70,37,31,47,47,69,79,190,83,8/30/1996 12:00:00 AM,2,3,1
EA,195037,6023,Danny Batth,Danny,Batth,,Men's Football,England,Derby County,EFL Championship,CB,Center Back,70,34,23,43,41,70,80,191,90,9/21/1990 12:00:00 AM,2,2,1
EA,261143,6024,Marko Bulat,Marko,Bulat,,Men's Football,Croatia,Raków,PKO BP Ekstraklasa,CM,Center Midfielder,69,81,69,74,70,60,68,179,68,9/26/2001 12:00:00 AM,3,3,1
EA,279769,6025,Diogo Travassos,Diogo,Martins Travassos,Diogo Travassos,Men's Football,Portugal,Moreirense FC,Liga Portugal,RB,Right Back,69,86,64,66,72,63,71,175,65,3/31/2004 12:00:00 AM,3,5,1
EA,226677,6026,Juninho Bacuna,Juninho,Bacuna,,Men's Football,Curaçao,Gaziantep,Trendyol Süper Lig,CDM,Center Defensive Midfielder,69,73,68,69,72,63,76,178,74,8/7/1997 12:00:00 AM,4,4,1
